"year","county","municip_number","municip","aqua_prod","total_catch","sea_area","population","popgrowth","unemployed","percent_wforce","distance","distance_rank","aqua_prod_ton","total_catch_ton","totobs"
2017,"Finnmark",2014,"Loppa",18562128.838,1395.4877,2119.69,968,-26,11,60,2114.266,65,18562.128838,1395.4877,14
2017,"Finnmark",2017,"Kvalsund",8966647.877,0,299.43,1027,7,21,58.5,2196.698,69,8966.647877,0,14
2017,"Finnmark",2019,"Nordkapp",6635187.029,18506.5334,3172.78,3291,-16,62,63.5,2302.882,72,6635.187029,18506.5334,14
2017,"Finnmark",2022,"Lebesby",8458312.65,3320.2438,2269.84,1330,15,17,60.5,2339.808,73,8458.31265,3320.2438,11
2017,"Finnmark",2027,"Nesseby",9807316.223,598.7989,200.5,951,2,11,58,2452.245,77,9807.316223,598.7989,14
2017,"Finnmark",2030,"Sor-Varanger",NA,623.6588,1135.7,10199,-11,136,66.1,2587.5,81,NA,623.6588,14
2017,"Troms",1902,"Tromso",18023708.898,34666.4438,2767.33,74541,499,609,71.1,1963.832,58,18023.708898,34666.4438,14
2017,"Troms",1903,"Harstad",29901106.657,1882.3199,1075.25,24845,9,212,66,1850.033,44,29901.106657,1882.3199,14
2017,"Troms",1911,"Kvaefjord",4151720.05,77.4026,189.03,2986,-9,25,62.1,1806.774,39,4151.72005,77.4026,14
2017,"Troms",1913,"Skanland",12531227.105,0,85.75,3048,-2,28,60.8,1844.254,41,12531.227105,0,14
2017,"Troms",1917,"Ibestad",15299263.857,0.2579,351.66,1394,9,26,58.4,1875.689,45,15299.263857,0.2579,14
2017,"Troms",1919,"Gratangen",3216945.127,0,61.93,1121,10,16,61,1883.657,46,3216.945127,0,12
2017,"Troms",1920,"Lavangen",5568834.216,0,22.93,1076,4,12,59.3,1896.465,49,5568.834216,0,14
2017,"Troms",1923,"Salangen",1042008.226,0,63.61,2220,21,15,61.4,1900.846,51,1042.008226,0,13
2017,"Troms",1926,"Dyroy",6600940.513,0,181.21,1138,3,15,56.5,1900.833,50,6600.940513,0,14
2017,"Troms",1927,"Tranoy",5143142.119,0,414.56,1540,4,10,61.5,1894.122,48,5143.142119,0,14
2017,"Troms",1928,"Torsken",13136901.136,4185.4325,832.68,921,2,19,59.3,1890.295,47,13136.901136,4185.4325,14
2017,"Troms",1929,"Berg",16681766.203,26215.3489,836.66,914,-11,NA,67.6,1910.705,52,16681.766203,26215.3489,14
2017,"Troms",1931,"Lenvik",12842148.979,4678.5651,702.95,11697,26,95,66,1925.114,54,12842.148979,4678.5651,14
2017,"Troms",1936,"Karlsoy",19673158.398,12573.8942,4796.75,2273,6,22,62.5,2036.172,59,19673.158398,12573.8942,14
2017,"Troms",1938,"Lyngen",4712700.525,379.8928,487.07,2876,0,23,62.6,2039.693,60,4712.700525,379.8928,14
2017,"Troms",1940,"Kafjord",2625382.134,133.2153,124.17,2132,9,30,63,2051.994,61,2625.382134,133.2153,13
2017,"Troms",1941,"Skjervoy",14979700.646,7821.5598,1088,2912,-9,29,65.1,2077.385,62,14979.700646,7821.5598,14
2017,"Troms",1942,"Nordreisa",2593190.888,209.0182,243.72,4919,0,58,62.7,2083.479,63,2593.190888,209.0182,14
2017,"Troms",1943,"Kvaenangen",9692142.276,229.8803,573.01,1233,4,13,60.9,2110.984,64,9692.142276,229.8803,14
2017,"Nordland",1804,"Bodo",11617948.237,3403.4191,3431.45,51022,101,396,69.8,1625.878,22,11617.948237,3403.4191,14
2017,"Nordland",1811,"Bindal",24436006.931,114.1829,641.29,1473,3,10,61.6,1333.778,1,24436.006931,114.1829,14
2017,"Nordland",1812,"Somna",3967874.164,0,594.84,2047,3,11,64.6,1341.503,2,3967.874164,0,13
2017,"Nordland",1813,"Bronnoy",12554246.763,301.6343,1052.81,7956,-6,77,65.3,1359.248,3,12554.246763,301.6343,14
2017,"Nordland",1815,"Vega",3407408.171,142.8671,2756.44,1234,-5,5,64.2,1375.174,4,3407.408171,142.8671,14
2017,"Nordland",1816,"Vevelstad",3862184.978,0,122.2,528,-5,3,61.6,1379.621,5,3862.184978,0,14
2017,"Nordland",1818,"Heroy",13865990.856,179.6752,2197.73,1788,-6,23,62,1418.72,8,13865.990856,179.6752,14
2017,"Nordland",1820,"Alstahaug",2548072.571,0,397.61,7428,16,88,63.6,1400.557,6,2548.072571,0,14
2017,"Nordland",1824,"Vefsn",2477282.39,0,101.49,13465,19,67,66.7,1409.307,7,2477.28239,0,14
2017,"Nordland",1827,"Donna",15062580.784,601.6462,567.37,1410,-13,10,62.9,1438.247,9,15062.580784,601.6462,14
2017,"Nordland",1828,"Nesna",2099367.216,6.0016,219.63,1837,23,18,63,1455.901,12,2099.367216,6.0016,14
2017,"Nordland",1833,"Rana",7141994.147,2.0406,128.29,26101,27,204,66.1,1502.259,15,7141.994147,2.0406,14
2017,"Nordland",1834,"Luroy",17954215.234,173.7112,1072.51,1920,7,7,66.5,1467.93,13,17954.215234,173.7112,14
2017,"Nordland",1835,"Traena",1450600.64,6048.0607,1777.3,465,-8,NA,69.7,1468.945,14,1450.60064,6048.0607,14
2017,"Nordland",1836,"Rodoy",12329393.695,593.0948,2391.77,1267,-6,7,67.2,1502.26,16,12329.393695,593.0948,14
2017,"Nordland",1837,"Meloy",11603015.292,519.1036,1872.46,6435,-30,54,65.3,1505.621,18,11603.015292,519.1036,14
2017,"Nordland",1838,"Gildeskal",13835342.188,27.8654,837.6,2024,-6,11,63.9,1509.91,19,13835.342188,27.8654,14
2017,"Nordland",1840,"Saltdal",2239712.084,0,29.77,4702,50,44,65.2,1502.261,17,2239.712084,0,14
2017,"Nordland",1841,"Fauske",1665406.915,1.4165,84.29,9729,31,82,64.8,1625.878,22,1665.406915,1.4165,14
2017,"Nordland",1845,"Sorfold",9202615.661,66.6722,192.04,1958,7,19,61.2,1711.852,28,9202.615661,66.6722,14
2017,"Nordland",1848,"Steigen",20875791.742,497.7428,2475.41,2543,-9,18,62.5,1711.846,27,20875.791742,497.7428,14
2017,"Nordland",1849,"Hamaroy",2223077.885,0,528.96,1810,-16,19,63.9,1724.582,30,2223.077885,0,14
2017,"Nordland",1850,"Tysfjord",6671599.393,127.5795,465.3,1960,1,33,58,1743.794,31,6671.599393,127.5795,14
2017,"Nordland",1851,"Lodingen",7335240.152,14841.2671,516.46,2134,-1,22,57.9,1754.722,33,7335.240152,14841.2671,14
2017,"Nordland",1854,"Ballangen",7280738.337,0,260.93,2554,-3,26,53.6,1791.624,35,7280.738337,0,14
2017,"Nordland",1859,"Flakstad",1961830.13,10839.1845,994.01,1349,-10,34,62.8,1680.052,25,1961.83013,10839.1845,13
2017,"Nordland",1860,"Vestvagoy",4220969.679,12494.6718,1685.01,11294,23,162,66.6,1703.182,26,4220.969679,12494.6718,14
2017,"Nordland",1865,"Vagan",4478682.029,21469.1884,1608.35,9444,62,127,66,1720.912,29,4478.682029,21469.1884,14
2017,"Nordland",1866,"Hadsel",12793400.349,570.121,617.87,8009,8,73,62,1753.946,32,12793.400349,570.121,14
2017,"Nordland",1867,"Bo",7579806.096,2800.7034,1579.07,2624,-2,28,58.5,1760.852,34,7579.806096,2800.7034,14
2017,"Nordland",1868,"Oksnes",9998583.7,27125.3317,1495.68,4580,14,76,62.4,1803.767,38,9998.5837,27125.3317,14
2017,"Nordland",1870,"Sortland",7631004.864,23.7208,371.13,10378,33,106,65.7,1796.622,36,7631.004864,23.7208,14
2018,"Finnmark",2004,"Hammerfest",20454635.399,5962.80889,2379.58,10533,-5,140,70.3,2187.8,68,20454.635399,5962.80889,14
2018,"Finnmark",2012,"Alta",24107928.652,175.62422,708.22,20635,18,226,67.7,2142.243,66,24107.928652,175.62422,14
2018,"Finnmark",2014,"Loppa",6756424.568,1757.30846,2119.69,941,-14,18,59.6,2114.266,65,6756.424568,1757.30846,14
2018,"Finnmark",2017,"Kvalsund",12590853.362,0,299.43,1027,0,15,57.7,2196.698,69,12590.853362,0,14
2018,"Finnmark",2019,"Nordkapp",4175546.16,25615.48853,3172.78,3239,-11,69,64.2,2302.882,72,4175.54616,25615.48853,14
2018,"Finnmark",2022,"Lebesby",2932602.314,6011.45441,2269.84,1349,7,17,62.5,2339.808,73,2932.602314,6011.45441,11
2018,"Finnmark",2027,"Nesseby",4736356.949,430.29843,200.5,944,-1,7,60.7,2452.245,77,4736.356949,430.29843,14
2018,"Finnmark",2030,"Sor-Varanger",2656962.647,553.95998,1135.7,10171,-34,112,67.9,2587.5,81,2656.962647,553.95998,14
2018,"Troms",1902,"Tromso",13114665.396,31645.24798,2767.33,75638,329,634,71.4,1963.832,58,13114.665396,31645.24798,14
2018,"Troms",1903,"Harstad",15223198.726,729.87606,1075.25,24820,-30,274,66.1,1850.033,44,15223.198726,729.87606,14
2018,"Troms",1911,"Kvaefjord",6937930.908,111.24434,189.03,2928,-24,33,62.1,1806.774,39,6937.930908,111.24434,14
2018,"Troms",1913,"Skanland",3711088.007,0,85.75,2994,13,31,60.6,1844.254,41,3711.088007,0,14
2018,"Troms",1917,"Ibestad",17283563.421,0,351.66,1380,1,26,58.6,1875.689,45,17283.563421,0,14
2018,"Troms",1919,"Gratangen",NA,0,61.93,1117,-25,9,59.4,1883.657,46,NA,0,12
2018,"Troms",1920,"Lavangen",358207.921,0,22.93,1061,1,12,58.3,1896.465,49,358.207921,0,14
2018,"Troms",1923,"Salangen",4101116.924,0,63.61,2226,5,13,60.8,1900.846,51,4101.116924,0,13
2018,"Troms",1926,"Dyroy",13119147.448,0,181.21,1165,-10,5,58.6,1900.833,50,13119.147448,0,14
2018,"Troms",1927,"Tranoy",18904046.201,0,414.56,1536,10,11,62,1894.122,48,18904.046201,0,14
2018,"Troms",1928,"Torsken",3575365.029,2591.99736,832.68,943,2,22,60.1,1890.295,47,3575.365029,2591.99736,14
2018,"Troms",1929,"Berg",6311866.556,18195.40121,836.66,902,2,NA,68.2,1910.705,52,6311.866556,18195.40121,14
2018,"Troms",1931,"Lenvik",15763900.654,3003.42114,702.95,11644,27,85,66.2,1925.114,54,15763.900654,3003.42114,14
2018,"Troms",1936,"Karlsoy",13280781.528,15595.92731,4796.75,2263,-8,21,62.8,2036.172,59,13280.781528,15595.92731,14
2018,"Troms",1938,"Lyngen",3701257.4,272.83889,487.07,2877,-2,21,62.8,2039.693,60,3701.2574,272.83889,14
2018,"Troms",1940,"Kafjord",424835.036,145.4047,124.17,2132,-23,26,63.2,2051.994,61,424.835036,145.4047,13
2018,"Troms",1941,"Skjervoy",18943669.8,6540.43197,1088,2925,2,21,66.1,2077.385,62,18943.6698,6540.43197,14
2018,"Troms",1942,"Nordreisa",7128126.138,183.95268,243.72,4944,1,51,63.7,2083.479,63,7128.126138,183.95268,14
2018,"Troms",1943,"Kvaenangen",9507924.881,320.86684,573.01,1224,0,16,63.6,2110.984,64,9507.924881,320.86684,14
2018,"Nordland",1804,"Bodo",11414301.313,1614.25324,3431.45,51558,123,404,70.3,1625.878,22,11414.301313,1614.25324,14
2018,"Nordland",1811,"Bindal",4181372,127.5415,641.29,1486,-17,9,61,1333.778,1,4181.372,127.5415,14
2018,"Nordland",1812,"Somna",656408.458,0,594.84,2020,-8,13,66.1,1341.503,2,656.408458,0,13
2018,"Nordland",1813,"Bronnoy",17913733.767,470.7574,1052.81,7948,-7,72,65.4,1359.248,3,17913.733767,470.7574,14
2018,"Nordland",1815,"Vega",2368284.433,210.44093,2756.44,1221,-2,11,63.8,1375.174,4,2368.284433,210.44093,14
2018,"Nordland",1816,"Vevelstad",6443898.099,0,122.2,506,0,4,60.2,1379.621,5,6443.898099,0,14
2018,"Nordland",1818,"Heroy",18536920.463,188.47566,2197.73,1790,-9,28,61.7,1418.72,8,18536.920463,188.47566,14
2018,"Nordland",1820,"Alstahaug",5195401.354,0,397.61,7450,0,68,64.4,1400.557,6,5195.401354,0,14
2018,"Nordland",1824,"Vefsn",864815.453,0.081,101.49,13448,9,79,67.4,1409.307,7,864.815453,0.081,14
2018,"Nordland",1827,"Donna",12118585.742,606.85527,567.37,1403,7,5,63,1438.247,9,12118.585742,606.85527,14
2018,"Nordland",1828,"Nesna",1907301.173,4.87335,219.63,1805,21,17,64.2,1455.901,12,1907.301173,4.87335,14
2018,"Nordland",1833,"Rana",2670707.767,1.50367,128.29,26230,-18,238,66.4,1502.259,15,2670.707767,1.50367,14
2018,"Nordland",1834,"Luroy",11356997.055,95.42028,1072.51,1920,-5,11,67.3,1467.93,13,11356.997055,95.42028,14
2018,"Nordland",1835,"Traena",1837861.723,6287.58607,1777.3,454,2,4,67.5,1468.945,14,1837.861723,6287.58607,14
2018,"Nordland",1836,"Rodoy",31650389.706,558.37517,2391.77,1249,-5,4,68.4,1502.26,16,31650.389706,558.37517,14
2018,"Nordland",1837,"Meloy",12299812.856,496.82134,1872.46,6346,-6,111,63.7,1505.621,18,12299.812856,496.82134,14
2018,"Nordland",1838,"Gildeskal",10078186.813,31.61063,837.6,1998,3,18,63.2,1509.91,19,10078.186813,31.61063,14
2018,"Nordland",1840,"Saltdal",4261142.265,0.25225,29.77,4691,-15,42,65.5,1502.261,17,4261.142265,0.25225,14
2018,"Nordland",1841,"Fauske",1978756.231,0,84.29,9775,8,104,64.8,1625.878,22,1978.756231,0,14
2018,"Nordland",1845,"Sorfold",13463695.006,140.50681,192.04,1979,-9,NA,60.4,1711.852,28,13463.695006,140.50681,14
2018,"Nordland",1848,"Steigen",15816498.335,747.46407,2475.41,2534,22,12,63.1,1711.846,27,15816.498335,747.46407,14
2018,"Nordland",1849,"Hamaroy",5065211.387,0,528.96,1801,-13,13,64,1724.582,30,5065.211387,0,14
2018,"Nordland",1850,"Tysfjord",18191119.762,136.33073,465.3,1953,-7,26,57,1743.794,31,18191.119762,136.33073,14
2018,"Nordland",1851,"Lodingen",8034920.543,12681.33871,516.46,2102,-11,18,60.6,1754.722,33,8034.920543,12681.33871,14
2018,"Nordland",1854,"Ballangen",6012780.837,0,260.93,2522,-2,30,54.9,1791.624,35,6012.780837,0,14
2018,"Nordland",1859,"Flakstad",1511648.602,9402.85682,994.01,1301,4,24,64.6,1680.052,25,1511.648602,9402.85682,13
2018,"Nordland",1860,"Vestvagoy",3328527.673,12611.48685,1685.01,11397,17,264,65.4,1703.182,26,3328.527673,12611.48685,14
2018,"Nordland",1865,"Vagan",423909.891,18227.00963,1608.35,9611,-11,130,67.3,1720.912,29,423.909891,18227.00963,14
2018,"Nordland",1866,"Hadsel",6531470.234,200.8545,617.87,8042,10,91,63.3,1753.946,32,6531.470234,200.8545,14
2018,"Nordland",1867,"Bo",5808030.778,2777.86005,1579.07,2623,-2,27,58.8,1760.852,34,5808.030778,2777.86005,14
2018,"Nordland",1868,"Oksnes",10501767.378,26533.96262,1495.68,4541,-4,50,64.2,1803.767,38,10501.767378,26533.96262,14
2018,"Nordland",1870,"Sortland",8708401.114,1.13763,371.13,10401,28,110,66.2,1796.622,36,8708.401114,1.13763,14
2005,"Finnmark",2004,"Hammerfest",3754205.928,15859.2755,2379.58,9261,13,197,72.6,2187.8,68,3754.205928,15859.2755,14
2005,"Finnmark",2012,"Alta",18556895.445,96.3164,708.22,17628,76,464,68.6,2142.243,66,18556.895445,96.3164,14
2005,"Finnmark",2014,"Loppa",4366246.411,2553.3737,2119.69,1266,-22,81,61.4,2114.266,65,4366.246411,2553.3737,14
2005,"Finnmark",2017,"Kvalsund",1340382.824,355.1067,299.43,1080,-2,29,61.5,2196.698,69,1340.382824,355.1067,14
2005,"Finnmark",2019,"Nordkapp",229582,12909.6813,3172.78,3415,12,178,64.1,2302.882,72,229.582,12909.6813,14
2005,"Finnmark",2022,"Lebesby",758095.434,4578.5845,2269.84,1430,-10,61,60.2,2339.808,73,758.095434,4578.5845,11
2005,"Finnmark",2027,"Nesseby",1607358.578,144.0572,200.5,901,-1,37,62.8,2452.245,77,1607.358578,144.0572,14
2005,"Finnmark",2030,"Sor-Varanger",333026,435.1423,1135.7,9463,-29,263,68.3,2587.5,81,333.026,435.1423,14
2005,"Troms",1902,"Tromso",3560745.607,32880.1141,2767.33,62558,416,1225,72.5,1963.832,58,3560.745607,32880.1141,14
2005,"Troms",1903,"Harstad",4108036.155,1012.9583,1075.25,0,0,NA,0,1850.033,44,4108.036155,1012.9583,14
2005,"Troms",1911,"Kvaefjord",4352943.719,187.8455,189.03,3072,3,42,64.6,1806.774,39,4352.943719,187.8455,14
2005,"Troms",1913,"Skanland",2335461.395,0,85.75,2954,-25,73,64,1844.254,41,2335.461395,0,14
2005,"Troms",1917,"Ibestad",3355580.262,0.072,351.66,1649,-8,35,56.7,1875.689,45,3355.580262,0.072,14
2005,"Troms",1919,"Gratangen",3700167.154,0.1013,61.93,1268,-2,35,56.7,1883.657,46,3700.167154,0.1013,12
2005,"Troms",1920,"Lavangen",501552.882,0.1875,22.93,1029,10,29,61.8,1896.465,49,501.552882,0.1875,14
2005,"Troms",1923,"Salangen",2685575.908,0,63.61,2244,-6,36,64.6,1900.846,51,2685.575908,0,13
2005,"Troms",1926,"Dyroy",5143573.293,0,181.21,1288,0,29,62.7,1900.833,50,5143.573293,0,14
2005,"Troms",1927,"Tranoy",5000446.141,0,414.56,1632,-8,28,62.4,1894.122,48,5000.446141,0,14
2005,"Troms",1928,"Torsken",3442741.236,6921.3368,832.68,1033,-13,22,63.9,1890.295,47,3442.741236,6921.3368,14
2005,"Troms",1929,"Berg",2904700.404,22636.5315,836.66,1014,6,19,67.9,1910.705,52,2904.700404,22636.5315,14
2005,"Troms",1931,"Lenvik",1164203.46,3412.8568,702.95,11035,-9,217,65,1925.114,54,1164.20346,3412.8568,14
2005,"Troms",1936,"Karlsoy",3153442.241,9208.2153,4796.75,2372,-13,78,66.1,2036.172,59,3153.442241,9208.2153,14
2005,"Troms",1938,"Lyngen",2394568.251,80.673,487.07,3158,-6,131,65.5,2039.693,60,2394.568251,80.673,14
2005,"Troms",1940,"Kafjord",2943137.034,370.6947,124.17,2288,-19,77,60.5,2051.994,61,2943.137034,370.6947,13
2005,"Troms",1941,"Skjervoy",6553475.55,6330.3783,1088,3003,-7,141,64.5,2077.385,62,6553.47555,6330.3783,14
2005,"Troms",1942,"Nordreisa",3225714.706,298.8264,243.72,4744,7,161,66,2083.479,63,3225.714706,298.8264,14
2005,"Troms",1943,"Kvaenangen",5629258.858,604.6214,573.01,1401,-3,46,60.3,2110.984,64,5629.258858,604.6214,14
2005,"Nordland",1804,"Bodo",342154.779,44091.3857,3431.45,44414,119,989,71.2,1625.878,22,342.154779,44091.3857,14
2005,"Nordland",1811,"Bindal",1773994.385,145.7824,641.29,1778,-10,29,61,1333.778,1,1773.994385,145.7824,14
2005,"Nordland",1812,"Somna",4266908.258,3.4086,594.84,2075,-13,26,67.5,1341.503,2,4266.908258,3.4086,13
2005,"Nordland",1813,"Bronnoy",1611251.035,367.5733,1052.81,7585,-16,122,66.5,1359.248,3,1611.251035,367.5733,14
2005,"Nordland",1815,"Vega",722991.653,172.0283,2756.44,1356,-8,30,66.5,1375.174,4,722.991653,172.0283,14
2005,"Nordland",1816,"Vevelstad",424869.348,0,122.2,524,-5,NA,66,1379.621,5,424.869348,0,14
2005,"Nordland",1818,"Heroy",750516.545,782.3864,2197.73,1739,-1,62,63.1,1418.72,8,750.516545,782.3864,14
2005,"Nordland",1820,"Alstahaug",4098260.765,2.8483,397.61,7398,-19,227,64.9,1400.557,6,4098.260765,2.8483,14
2005,"Nordland",1824,"Vefsn",1676524.266,0.2065,101.49,13486,-27,297,66.2,1409.307,7,1676.524266,0.2065,14
2005,"Nordland",1827,"Donna",3927009.07,454.9205,567.37,1528,-5,39,64.2,1438.247,9,3927.00907,454.9205,14
2005,"Nordland",1828,"Nesna",1315955.447,9.2156,219.63,1801,-8,29,65.3,1455.901,12,1315.955447,9.2156,14
2005,"Nordland",1833,"Rana",2515529.399,0,128.29,25320,27,629,63.5,1502.259,15,2515.529399,0,14
2005,"Nordland",1834,"Luroy",5293795.345,208.3861,1072.51,2028,-15,50,65,1467.93,13,5293.795345,208.3861,14
2005,"Nordland",1835,"Traena",1189785.45,23392.6402,1777.3,444,1,6,72.4,1468.945,14,1189.78545,23392.6402,14
2005,"Nordland",1836,"Rodoy",9305197.991,587.3291,2391.77,1443,-26,32,68.1,1502.26,16,9305.197991,587.3291,14
2005,"Nordland",1837,"Meloy",6228463.047,669.6959,1872.46,6759,-25,119,66.4,1505.621,18,6228.463047,669.6959,14
2005,"Nordland",1838,"Gildeskal",6419499.983,113.8987,837.6,2178,2,38,64.4,1509.91,19,6419.499983,113.8987,14
2005,"Nordland",1840,"Saltdal",816275.121,0.7854,29.77,4800,-19,176,65.8,1502.261,17,816.275121,0.7854,14
2005,"Nordland",1841,"Fauske",938417.42,53.0295,84.29,9549,0,325,64.3,1625.878,22,938.41742,53.0295,14
2005,"Nordland",1845,"Sorfold",5703938.558,168.1242,192.04,2153,5,76,60.8,1711.852,28,5703.938558,168.1242,14
2005,"Nordland",1848,"Steigen",6958914.299,839.0876,2475.41,2802,-18,86,63.5,1711.846,27,6958.914299,839.0876,14
2005,"Nordland",1849,"Hamaroy",2475057.207,0,528.96,1836,-13,61,61.5,1724.582,30,2475.057207,0,14
2005,"Nordland",1850,"Tysfjord",177054.426,899.9534,465.3,2150,-11,67,58.6,1743.794,31,177.054426,899.9534,14
2005,"Nordland",1851,"Lodingen",1737982.965,31657.4642,516.46,2349,-5,63,63.7,1754.722,33,1737.982965,31657.4642,14
2005,"Nordland",1854,"Ballangen",833739.187,0,260.93,2736,-10,78,59.2,1791.624,35,833.739187,0,14
2005,"Nordland",1859,"Flakstad",1605962.919,5948.8874,994.01,1470,5,38,62.8,1680.052,25,1605.962919,5948.8874,13
2005,"Nordland",1860,"Vestvagoy",NA,7949.3321,1685.01,10764,-18,327,64,1703.182,26,NA,7949.3321,14
2005,"Nordland",1865,"Vagan",8014323.758,45408.6832,1608.35,9034,-28,258,65.6,1720.912,29,8014.323758,45408.6832,14
2005,"Nordland",1866,"Hadsel",7128873.601,642.0736,617.87,8039,13,201,65.8,1753.946,32,7128.873601,642.0736,14
2005,"Nordland",1867,"Bo",3049089.626,8353.9574,1579.07,3003,-10,103,58,1760.852,34,3049.089626,8353.9574,14
2005,"Nordland",1868,"Oksnes",9202758.955,8722.6848,1495.68,4550,19,153,65.2,1803.767,38,9202.758955,8722.6848,14
2005,"Nordland",1870,"Sortland",2964265.905,5742.4245,371.13,9536,37,252,69.1,1796.622,36,2964.265905,5742.4245,14
